image_name,left_eye_width,left_eye_height,right_eye_width,right_eye_height,left_eye_aspect_ratio,right_eye_aspect_ratio,left_eyebrow_eye_distance,right_eyebrow_eye_distance,inter_eyebrow_distance,mouth_width,mouth_height,mouth_inner_width,left_lip_height,right_lip_height,mouth_aspect_ratio,nose_length,nose_to_lip_distance,jaw_width,chin_to_nose_distance,eye_line_angle,mouth_line_angle,eye_symmetry,mouth_symmetry,eyebrow_symmetry,facial_symmetry,emotion
Ck+_anger_100.png,0.29602658029670353,0.08051774266968602,0.3112800249066215,0.08269956907773734,0.49859186016482543,0.4870083721898753,0.1590208125247297,0.16269930083290948,1.268126922841528,0.483749379122479,0.03669486814365224,0.41105018980885755,0.0355052829116403,0.03716943928881739,0.1390497639358855,0.45976604832574175,0.2628041972999275,1.5558861599016494,0.7166615566446941,-1.6072204185020416,-2.5261465710464424,0.010424464941024725,0.043185412883758545,0.0025433599948883057,0.009360343217849731,anger
Ck+_surprise_230.png,0.3033839621639894,0.1221058956622672,0.31176263490521255,0.11992670828654105,0.7827030568637279,0.7480746537637916,0.25170461942234845,0.24618470583028437,1.2495567359824882,0.4505750331834478,0.1315881847655259,0.3584518573170735,0.12402130070013101,0.12645905939419386,0.5679416218043897,0.4557540919649153,0.3472254002722479,1.5414315400494474,0.9197517441689266,0.940657184986863,-0.22988244307620842,0.011544197797775324,0.03566455841064464,0.008972167968750056,0.0017709136009215198,surprise
Ck+_surprise_63.png,0.31493834743278293,0.12977441825538844,0.31506538616750474,0.12524376793298103,0.8283357188380072,0.7990947463099465,0.27366514250699986,0.2693623047848594,1.2788672120599547,0.46193684161594034,0.2100779235111993,0.3666608324845103,0.20056078016127826,0.20173495259027047,0.9142006803691851,0.4980003911581911,0.31576284629161394,1.5221602243123096,0.863339651932657,5.11383415839967,4.397481174174442,0.03205743432044986,0.0013420581817626398,0.03409945964813238,0.039553523063659723,surprise
Ck+_surprise_93.png,0.30399413526729724,0.11791234537756529,0.31454686213784017,0.11714470643584217,0.7060171830278001,0.6778890156527464,0.2996670551948673,0.28907219282228536,1.243500605830658,0.4789525180686719,0.12681028533104544,0.38565521636631606,0.1206706206291599,0.12158689353414913,0.481930227682795,0.4525688477489647,0.32805619009600145,1.4584030292276646,0.8037711460811467,-1.0711712787629493,-2.181196492106441,0.006567358970642034,0.06084060668945307,3.993511199951172e-05,0.02965402603149414,surprise
Ck+_anger_76.png,0.2991508210779185,0.06933941840310805,0.30883959621319096,0.06974030813573694,0.4472064600734301,0.43568142739788457,0.19165386852869803,0.19154365584976524,1.2780931614202777,0.5839139306683129,0.00905207964164901,0.5135708717748003,0.009532914453268159,0.010587370743727323,0.029910176018688305,0.4412000346649973,0.28953653153307984,1.588498237423199,0.7948940477950974,2.6996236161977376,2.4067131082848334,0.0429410636425018,0.010235786437988226,0.04158592224121094,0.04881253838539118,anger
Ck+_happy_58.png,0.29527750943016645,0.06713190820088623,0.31842148880712756,0.06641852725105812,0.4166549643488864,0.3822654140889291,0.19400570901762912,0.19153912180835336,1.2459056490712803,0.7490863551701389,0.029493047312651323,0.6661228248347525,0.03021637188177363,0.03172442524033785,0.07215514967154389,0.44158093564901935,0.2261085728931259,1.5388386274848196,0.7503874375395883,-4.793707894940464,-4.698246029492957,0.03622213006019592,0.10025632381439203,0.02157139778137207,0.004176437854766846,happy
Ck+_anger_104.png,0.3034805913460325,0.0983639484362224,0.3142509056860093,0.09704599528221122,0.6187294474711065,0.589517807451454,0.22338261526014017,0.22288586474577948,1.27087424856616,0.5268636734277318,0.012968858428164927,0.45693899087928147,0.012613758056214766,0.015715635395368733,0.04698945482472793,0.49140843844961596,0.29314791319636274,1.5271789090425698,0.7442932010150001,2.2821837120978503,1.269927712790229,0.04067605733871457,0.02702099084854126,0.038021206855773926,0.03754538297653193,anger
Ck+_happy_39.png,0.31176663716824365,0.07939006580654637,0.30208668376263736,0.07817328504986128,0.4875439100149398,0.4954546491764059,0.20773218567369262,0.20922965614640981,1.2540051763316928,0.7720212655511524,0.16407613964445183,0.6704984001550377,0.15966002025637052,0.16026388707617134,0.4069068198551903,0.4440907565628085,0.22173552438520813,1.5373438682578617,0.781931025507887,3.396903301770915,1.9535862527748336,0.0024141371250152033,0.035164892673492376,0.003869563341140858,0.018388926982879694,happy
Ck+_sadness_1.png,0.311184623143371,0.10293275257173905,0.30510141121576106,0.10408004574462923,0.6158006634096109,0.6350792170329332,0.20283636029457908,0.21209670133331426,1.2666587401413898,0.525665456808698,0.019704017216919983,0.4547915835707857,0.020929040493768366,0.021055451765417038,0.06978323424853855,0.49650784768036127,0.31803783261288215,1.511494971971588,0.787302909659709,-1.9162857086232552,-2.083422568044937,0.0258542299270631,0.017759203910827637,0.026257574558258112,0.023171484470367487,sadness
Ck+_disgust_67.png,0.3000414417703683,0.08455728079903013,0.29563190080771684,0.08124367321611799,0.48128077731306396,0.4693177384982563,0.190623739895567,0.18661699403383644,1.2125622411235066,0.561469066104562,0.019212679582667706,0.4822697868371371,0.01899670343207537,0.019933492276089284,0.05843755111955308,0.37047526299301653,0.27628669856809523,1.4521733367858014,0.7521229823010237,1.5018893638376651,0.3391931326058051,0.010183602571487371,0.01106229424476618,0.009093284606933483,0.00537231564521784,disgust
Ck+_happy_31.png,0.3023685108849508,0.08817976160916693,0.3137622529272008,0.08732979329619447,0.5249946838637054,0.5010538203504893,0.18635331083290116,0.1831540978958444,1.2523780407226435,0.7194301184045642,0.15972673812586963,0.6210487864577937,0.1541393444002201,0.15501926738723248,0.3996805854614793,0.386015969347061,0.268151148389509,1.54558048477365,0.8456020583730411,-0.22262462182617065,-0.6573027817927749,0.03466460108757019,0.03581637144088745,0.028868317604064886,0.02131193876266474,happy
Ck+_surprise_80.png,0.31832268649524587,0.12654658631914473,0.30517442850807647,0.12453307331449923,0.8273383879681034,0.8492523879096734,0.27456182118645867,0.2742223334551098,1.2612320876833172,0.5040322962149139,0.08963171425754117,0.4179061958259844,0.0863670575091633,0.08750446542820385,0.37008775559711743,0.5413648323121374,0.3787980266373456,1.4991619919337733,0.8762486987415679,2.2490732104468236,-1.8478373546820928,0.03093418478965765,0.013126939535140991,0.025871843099594116,0.02544939517974859,surprise
Ck+_happy_19.png,0.30929229405441616,0.08751240400795503,0.31104324137199696,0.08978949755222726,0.5767473947661929,0.5884233732187204,0.20403838438930125,0.20826739702888364,1.2737557040780885,0.6913179143047006,0.12349343421652839,0.5978696474569417,0.12107458283133204,0.12157398192004669,0.3641269015711542,0.4879723926384224,0.19629458100987315,1.5484811614932967,0.7424571505909002,2.3147446831359555,0.07678084592824137,0.0034176111221313477,0.0011772215366363525,0.003720760345458929,0.0043280720710754395,happy
Ck+_disgust_95.png,0.29873848599697117,0.08600449255693553,0.3107585005087858,0.08204158217498078,0.5658854681194326,0.5189311008340691,0.18332957278971768,0.17818427988620394,1.2585540289849448,0.5142140766504376,0.03070681054797938,0.4385645132378673,0.029606826314584514,0.030890564107616644,0.11737903235319122,0.43666736428200587,0.26229031434090866,1.559744110140949,0.7955031686691919,-2.236182742878256,-4.763327838813999,0.00015610456466680356,0.055057793855667114,0.007909715175628662,0.024758875370025635,disgust
Ck+_happy_8.png,0.30876687572434836,0.07879939626235374,0.3061794459583189,0.07985955443512115,0.4870370961570468,0.49776078875381646,0.2043558289910162,0.20529177004524984,1.2550630410269366,0.687607310539599,0.04836838211143025,0.6008475606627248,0.04805331231421533,0.049083336141874635,0.13424323491742177,0.47416520536103784,0.23200222071340826,1.520074020916778,0.7200476559919292,-2.0561187147244917,-2.8768398504982327,0.030740499496460016,0.013255119323730469,0.03188514709472662,0.04423339664936066,happy
Ck+_fear_4.png,0.2970580121390319,0.07772094204597624,0.320414987355305,0.07773957217458499,0.5136646852782922,0.4763349596154281,0.17239866280728552,0.17005747558152462,1.2609570430339458,0.6714867847892436,0.14276947977278442,0.5763514964085621,0.13686144530065752,0.13882539436276767,0.41742882065077913,0.4159652899159296,0.3143870306038361,1.5700656686951893,0.8566836855729354,0.7842577172938463,0.6239193673767414,0.07558864355087275,0.06946316361427302,0.0682362020015716,0.06009870767593384,fear
Ck+_disgust_89.png,0.3053616956214628,0.06559123251651941,0.30074703152297183,0.06427106502858826,0.41018971774576124,0.40810098404876427,0.19696466832295037,0.19957353863179086,1.269810819637566,0.5310109381734922,0.012931189097459094,0.459368101538659,0.013061559650394261,0.013922641332653352,0.0465039331945578,0.4204710177096449,0.26862599637226614,1.5740798414909578,0.7854470163781727,-1.55194702780633,-1.6575616207309722,0.031747981905937195,0.009924054145812988,0.030240684747695923,0.027825117111206055,disgust
Ck+_sadness_48.png,0.3025768361458393,0.0921994675906019,0.30397935675002397,0.0928470543401286,0.5278710537468634,0.5291260723908021,0.2412829451191112,0.23956472183171096,1.2488741845494415,0.5686562240715486,0.014487348652400868,0.4965446262360754,0.013568732047772803,0.01555733933818582,0.04413421338174277,0.3979003943443213,0.31945673562994714,1.4999396029166951,0.8181709613737769,1.8686002400564055,1.4183340919874674,0.011494249105453602,0.009968966245651134,0.011152744293212946,0.015923887491226252,sadness
Ck+_anger_11.png,0.30672219735815065,0.09146826464725774,0.3036902389998497,0.09204139871175314,0.5738329826201677,0.5831934307755695,0.21508092602105533,0.21534709407417676,1.2590600781288372,0.5585722373708957,0.01806087857623858,0.48396682817826375,0.017554336015077183,0.02009999604828906,0.0622187138204431,0.4567034704920025,0.3332025711464612,1.5021888480081944,0.8103394515627275,-2.9258094747219143,-4.877076439403485,0.048608303070068304,0.02033931016922008,0.05220121145248402,0.06937572360038746,anger
Ck+_anger_38.png,0.30136113852662,0.0850975273714687,0.31026405744712093,0.07859237656759677,0.5409040015325488,0.4852209393590194,0.18041171546512408,0.1697704604696311,1.2909286991534812,0.5281971933000951,0.013444927108103442,0.4641256429866242,0.012338553264466654,0.01508146791199107,0.048758916843054924,0.4048510762845578,0.30265455476444086,1.6203943399623923,0.8176474972225448,-0.8577514757446948,-2.1465074428087063,0.017672538757324274,0.038031637668609675,0.012587487697601374,0.006343245506286732,anger
Ck+_fear_60.png,0.29760380118243235,0.09594846649857988,0.31418499354263535,0.09808330151440384,0.5642838590600829,0.5463964091154608,0.22177278637846615,0.22491038918103726,1.2377556864631245,0.6101476008486321,0.05183696455641157,0.5230454314083407,0.0500663014023755,0.05086314942461159,0.14869762313506746,0.4391437371222417,0.3030057773821114,1.4596477031048203,0.7506871413378872,0.33609197725954926,0.631746268279608,0.060060739517211914,0.03636342287063593,0.053482830524444525,0.04999834299087516,fear
Ck+_surprise_189.png,0.3105393999011232,0.12050690351498017,0.31958782550960474,0.12052640801739621,0.8016973154225515,0.7791252518386403,0.2580203314454052,0.2632821924422235,1.2832811771706694,0.48429885542255485,0.10189581833845772,0.39677999376737894,0.09742523623742726,0.09971851816863311,0.43466949948224454,0.5400993819921797,0.34754286932717743,1.540040425574422,0.8768882773580253,1.2470645960066586,-1.3787411517955892,0.009092926979064941,0.031017988920211736,0.0062481760978698175,0.0007287859916687012,surprise
Ck+_happy_146.png,0.2990813827109397,0.06136381529750605,0.3081319650019214,0.06344624332553248,0.3770409488149127,0.37838575889968495,0.20179058647463116,0.2047336555835332,1.2501984842590463,0.7425905634307278,0.07571529979050799,0.6491396482611694,0.07469498543068627,0.07496964369495088,0.18737056195329305,0.42552641368541616,0.23683544635566034,1.5311862517895836,0.7762521474742706,3.4342940072651946,2.8779602014154313,0.04188820719718944,0.0034963488578797497,0.04150730371475225,0.04855597019195568,happy
Ck+_surprise_238.png,0.318220047942727,0.12965396287434833,0.3149768754872146,0.12447666199665015,0.8728909799199256,0.8466637776334791,0.24129823016256977,0.23521211536706352,1.288127192134344,0.45995182589727873,0.16146800715933587,0.36533416678006486,0.15506285893247637,0.15677875527421678,0.7521020734779603,0.5754821115393386,0.34125482034805166,1.5411499496994727,0.8606675233584754,4.104161985282502,-0.42517283466473993,0.005274713039398304,0.023108184337616022,0.007014989852905329,0.0008723735809327282,surprise
Ck+_surprise_232.png,0.3044856334409451,0.1176123669705299,0.32110304794777467,0.11662364689831216,0.7720337088923863,0.7259261085578789,0.23227736516237416,0.2376927704281619,1.27106790678013,0.48982229100844143,0.15788337641544412,0.3973563105856973,0.14977825785324914,0.15179958922750802,0.6442419754226523,0.4450444752991504,0.34495997995999356,1.5769438665772793,0.9226552924525298,0.42724504549713277,-1.9749849166437112,0.026365488767623846,0.04326635599136347,0.02118599414825434,0.012988507747650146,surprise
Ck+_disgust_60.png,0.29839277407943954,0.07049627592334122,0.3057473438846322,0.06968458937142337,0.4258031568102454,0.4107760543212629,0.20019419756220702,0.19527599111247346,1.2444343761978767,0.6259178872126229,0.012063711599189194,0.5437966928702159,0.012735704842580098,0.013045659237800857,0.03473729202083245,0.4295367492827845,0.2871760668717692,1.5119126159170075,0.7751056415247007,0.4489700339594598,-0.08716636095441606,0.023876726627349854,0.02174317836761469,0.021970301866531317,0.01888996362686149,disgust
Ck+_disgust_23.png,0.3005277166512865,0.09884146831082523,0.31011070736931,0.09947574676774354,0.6188651258138363,0.6035897887316092,0.21022020866407692,0.21717476770164995,1.2491638627789112,0.5705671638140213,0.011737838054908446,0.4959390116520917,0.012762024777314782,0.012723498488223763,0.03871007202584402,0.4656635217125751,0.2688969506359293,1.5261951211293532,0.8031523893475379,-3.540103402431695,-6.393350874103963,0.039540708065032903,0.05573052167892467,0.04777741432189936,0.07294821739196766,disgust
Ck+_contempt_14.png,0.30713878422134894,0.1019153068014357,0.3094707324804761,0.10286047593277857,0.5612708597949908,0.5622075897655624,0.23491551967615681,0.22921702141419553,1.2286922991195146,0.6569232717289682,0.05331125635832378,0.569847247158466,0.05249023945477262,0.052810942597090474,0.13726925713513294,0.4519949050970163,0.2940083077768274,1.4333524294315116,0.7124253079436915,1.2848113050961936,-0.35911716462555515,0.0014515519142151434,0.02137500047683727,0.000629276037216131,0.010785967111587469,contempt
Ck+_sadness_70.png,0.29725237076520816,0.08812815042861602,0.3051254927753091,0.08980926378912119,0.4884272735475244,0.4849012267473214,0.2197148925849385,0.2227122932376043,1.2467683567802215,0.5422482995733386,0.005408181034641004,0.47196297680211025,0.006814608625595712,0.007494820705119874,0.016431026187337175,0.4293955173707708,0.2782104365459808,1.4339678767556223,0.6846923748980049,0.24754865868273837,0.2940279561529623,0.035396367311477606,0.016897201538085882,0.03148525953292847,0.03198358416557312,sadness
Ck+_surprise_244.png,0.31092596111627424,0.12372289940020394,0.31220539048851054,0.12097373467103127,0.7164869930979431,0.6976954786379629,0.27164786795072005,0.270335346209964,1.2657389458451656,0.5096286084638044,0.07904368338640361,0.42452834011838936,0.07508647912848149,0.0764407516057924,0.2792733909081394,0.4902964483481481,0.32742090220511916,1.5120395338715633,0.7929144458712137,2.0618385144628797,-1.4808312955710812,0.00651058554649353,0.01993352174758911,0.006048798561096247,0.010059386491775568,surprise
Ck+_anger_71.png,0.28948571917272303,0.0811051043766033,0.3039416063386126,0.08008896440770585,0.4886023620328047,0.4595334892406716,0.21319182446993415,0.2131417318503066,1.2200662965015683,0.5072589513734606,0.004637478695467057,0.43808445048604405,0.0034151921293986667,0.007751030980109039,0.01594365359052246,0.4439372428898229,0.26728109386939697,1.4224668638333968,0.7056034864665304,-0.19819964674527027,-1.2522684659853525,0.025417715311050526,0.040315389633178766,0.017674088478088434,0.009241819381713923,anger
Ck+_anger_31.png,0.3008571704807037,0.06826718821692992,0.2971722654008738,0.06483271255548853,0.3834132632535607,0.3686390775504552,0.1927203974391357,0.1861634750524612,1.2273015800919433,0.5715566090270816,0.025689914063443033,0.4898150596039488,0.025605881266344686,0.026322157829238007,0.07594864658952408,0.43529020141604413,0.3159595491667508,1.467278422359503,0.7587632598169376,2.381576338805372,1.0441646450338693,0.004386812448501642,0.011360824108123668,0.00739121437072765,0.013557851314544733,anger
Ck+_sadness_56.png,0.30677520085821897,0.09050975564829544,0.3058634210783523,0.08561785593403343,0.5734193600735606,0.5440439765914855,0.2008082338735809,0.1900736443983179,1.2786177438662052,0.5107072925435195,0.01514890319637351,0.44036601612195125,0.014800059923484094,0.019468654896813115,0.057651078764017774,0.5065966103717078,0.354461680130424,1.561204959716001,0.8412009309753364,-0.2009616214916122,-2.030354996025094,0.00898510217666626,0.0337346196174621,0.007650703191757202,0.0015026330947875421,sadness
Ck+_sadness_16.png,0.32322229153137055,0.12330474641565105,0.30356520078832966,0.12259810985020869,0.7823892970091021,0.8282778025976265,0.18200073269806974,0.18688395142128425,1.270824411127573,0.5280666597507853,0.00880217363740281,0.46174485183932634,0.009591968773763759,0.014681452031802381,0.0341858720781846,0.5236187612717872,0.3377547183891401,1.5499252881139616,0.8166420482389445,2.580773965439575,-0.2152686049994601,0.04203630983829504,0.02160501480102539,0.036297559738159235,0.02735441923141485,sadness
Ck+_happy_107.png,0.30630943971088054,0.06619538107041531,0.3042635198584894,0.06537619633028285,0.43765117227318545,0.4351415307293315,0.184861774613341,0.18545699582169825,1.2530310998195031,0.806432876668344,0.1441336216656561,0.7014698188411048,0.1411109441442303,0.14199583320028733,0.36195922164584454,0.4556219957608204,0.21057807875906148,1.552672944816818,0.7669887078445099,2.447261786806033,0.5522170765765075,0.010194092988967896,0.00041365623474121094,0.01176595687866211,0.015552341938018743,happy
Ck+_fear_22.png,0.307868666624834,0.11083751621315426,0.30944971159788065,0.10623182493658127,0.6866350150984715,0.654740530641201,0.23941884763327276,0.23732366284496395,1.253239060369107,0.5847312061739257,0.02686433961575836,0.5047093004090993,0.02615855897065952,0.0279969124262356,0.08762455457631156,0.45248617977556893,0.3120245006606018,1.4956544919449006,0.7912512757366333,-5.779360452420413,-9.06710668789083,0.06388649344444286,0.07135611772537231,0.07298457622528076,0.1094118356704713,fear
Ck+_disgust_35.png,0.30671503465516853,0.08291408008934598,0.2971507214998666,0.08247104239800224,0.507574595435526,0.5211122285434668,0.19750293517530593,0.19892444188204253,1.2537091170702366,0.5405158435477656,0.03189366338483622,0.4634052476117554,0.030621691629819484,0.031734087838134285,0.11079082161546108,0.39991788205967477,0.2870980736586873,1.5174641582134756,0.806992868338929,2.096704307839759,1.5319532887297262,0.022520899772643932,0.031136095523834117,0.017829388380050604,0.00657206773757929,disgust
Ck+_disgust_167.png,0.29873895949395274,0.0940213159796273,0.3116262900994123,0.0930031602039554,0.605906373809942,0.5745592114790172,0.1875595862594048,0.18624903212056781,1.2615452251679582,0.5357105534170202,0.02302289443689746,0.45975739319696385,0.022804564499698116,0.0233309768145531,0.08273742830677723,0.4613197749102633,0.23269081392836094,1.5281341248404834,0.7517819819404189,3.746892664193164,1.9848230348861058,0.050440698862075806,0.02669227123260498,0.047088444232940674,0.05043220520019526,disgust
Ck+_disgust_100.png,0.309381600328803,0.08588205891037926,0.2960828197835552,0.08222399579187398,0.5493259203201569,0.5495502012193854,0.19156436317869666,0.18469456186802483,1.2560546420081848,0.5391073253776367,0.026449460540653353,0.4631943945906669,0.026028969679337117,0.026718955301247915,0.09708785258689318,0.4454955813917624,0.26499843671543477,1.5205449639340192,0.7862644518085278,0.11232421924495528,-1.6761013681368484,0.055222541093826294,0.0038473010063171387,0.05070251226425171,0.05332216620445257,disgust
Ck+_anger_59.png,0.31625334330674437,0.09085605762344214,0.30024958882663655,0.08860778822532077,0.5389241226673404,0.5536026980283825,0.20131195031113377,0.198590382872252,1.2785254103572175,0.5724312214474214,0.0064900621811225054,0.5039658514109188,0.007432265818286934,0.009056096325897618,0.02126843617436275,0.4602721136927513,0.2920679301780485,1.5472300498549456,0.7630257663702092,2.729061506442347,1.8279711597713058,0.030824542045593317,0.03728893399238592,0.023523926734924372,0.013439834117889404,anger
Ck+_surprise_164.png,0.3055789153348007,0.10992652979544427,0.31074482339882287,0.10783215308919981,0.6981418918994268,0.67345562626452,0.26348617429174376,0.2583231584936504,1.2587949143405326,0.49076866410224845,0.21486634695541937,0.3936471925273938,0.20514609016813712,0.2058548078866014,0.8496834935265023,0.46901648869890894,0.3289765600865407,1.5335035774211654,0.9063555929879498,-2.986105850989588,-4.178219757394848,0.015877127647399902,0.0488053560256958,0.02211606502532959,0.04723009467124939,surprise
Ck+_surprise_173.png,0.30731435008450025,0.1355937114674467,0.31434107135190814,0.13509464297542287,0.8255271424672974,0.8041030450678206,0.2677897822934676,0.2680904659749255,1.2524648546313946,0.46580657150931953,0.2539607396923375,0.36882331255454015,0.24241507853312974,0.24290386009995277,1.0200853737298106,0.4506302666871949,0.3106847130573268,1.4574261504459394,0.8665150481543066,4.683374723981744,2.0965952268617407,0.03362438082695002,0.0035187304019927423,0.03507760167121887,0.04151499271392817,surprise
Ck+_happy_151.png,0.30977287101444395,0.08780048186838231,0.3095844876547524,0.08794288654599071,0.5774760030297321,0.5787645824385278,0.1962580515169528,0.19583888657883025,1.2833322380048175,0.6864982457616555,0.11947090063409782,0.5949010130206606,0.1170428945382763,0.11848548652891186,0.35457221194865257,0.49429245186183923,0.2003335454663467,1.5959897431248133,0.7835533857878889,2.202596035387392,-1.0068244261634396,0.002274602651596014,0.00946593284606928,0.0028876364231109064,0.005155503749847412,happy
Ck+_surprise_221.png,0.3049085626987831,0.1301121183819059,0.3162426363745002,0.13131190470352141,0.8064583041257225,0.7847251409471242,0.2640796227185857,0.268294280292488,1.248149157738342,0.5003821650354425,0.20397641743702,0.4006939342813134,0.19410369202455752,0.19602533060840735,0.7703941576750215,0.493182108925101,0.3436672157426529,1.4885764226160163,0.9154810206059643,-0.7426239765714813,-2.1978666900737083,0.01607760787010193,0.05525687336921686,0.009663105010986273,0.010144591331481934,surprise
Ck+_happy_82.png,0.3031179652007823,0.0754993965888923,0.3052504633938419,0.07815552601771635,0.4627552839228695,0.4756888367875545,0.22158860458154178,0.22497036710380247,1.2505006639145826,0.6854366394240249,0.05113094725785196,0.6004303829454588,0.050901549539923444,0.05096560778112602,0.13859181758751668,0.4160039433511665,0.23523836185138383,1.5010512484127694,0.758333652024466,3.612757731175399,3.1579126064338188,0.028316915035247803,0.017269372940063477,0.03025829792022705,0.04314887523651123,happy
Ck+_surprise_62.png,0.3156082981938783,0.1219296837784371,0.30810291831743253,0.11633592213336434,0.7858465778689268,0.7680591879196805,0.22333808224346605,0.21897862156280806,1.2757863492536834,0.45266334406886016,0.1806146345626678,0.3588849700938279,0.17223154333292406,0.17366229308258244,0.8116245760624068,0.504099071574564,0.3332804515404386,1.54392405774564,0.8849589423852652,-0.17738105992668957,-3.8703929223662024,0.038297295570373646,0.029258310794830267,0.038549661636352595,0.04813623428344732,surprise
Ck+_disgust_72.png,0.30440434596970206,0.08473119797673942,0.29883649688444636,0.08538327089428074,0.5164120829581487,0.5300819289664693,0.21793458658089648,0.219138281641538,1.235335930645336,0.5786621786169098,0.013900094885300973,0.5011147192870288,0.01421492818543199,0.01592634812874724,0.04456540100079428,0.4318972999228603,0.3224724444715923,1.4974385011009124,0.8525949804476177,-2.6188660066848377,-2.6523617076903423,0.038498967885971125,0.00720524787902832,0.04173651337623602,0.05270203948020935,disgust
Ck+_anger_2.png,0.29794315899999485,0.08312638890130841,0.3022259774396243,0.08072783853429791,0.5114556492440457,0.48965935362829077,0.227172229206046,0.2214409340107494,1.234440404149968,0.5205470534568624,0.00294746275519685,0.4482676472468133,0.004895152822831876,0.0074647402163360195,0.010379871079943596,0.509937254777164,0.2875722495655793,1.441240568013879,0.7216170172872118,-0.8748159155246364,-1.984977419126656,0.011876344680786244,0.025061607360839788,0.015852659940719604,0.025487691164016835,anger
Ck+_disgust_168.png,0.294600548964618,0.06241603662121392,0.31023915523609386,0.06480758804686604,0.38795373419814244,0.3825134283584284,0.18023741047681405,0.17655787944309007,1.2817158327307234,0.557573958671565,0.016141236216533773,0.48332322868430805,0.01656805269218722,0.017917033649476263,0.053009399541166076,0.4819768915425374,0.21048191593333707,1.600763625570639,0.7075883502207009,0.7156471849729289,-0.3431751967722189,0.03317368030548096,0.051993668079376165,0.029987037181854248,0.025873035192489624,disgust
Ck+_sadness_45.png,0.30806461528203133,0.128085132572197,0.31355951958797174,0.12681360348588727,0.8250383463924188,0.8025334291993856,0.21135035070943647,0.20830474481504005,1.2621327700564724,0.528348805616093,0.029473210497359428,0.4547867653786465,0.028104515041537437,0.03017793800310727,0.11069426269126122,0.4607731418732921,0.2954350239226131,1.5148903587509763,0.7945933351928426,-2.4747839134015353,-5.097552385311562,0.01743873953819275,0.04770290851593012,0.025004863739013672,0.04378154873847967,sadness
Ck+_surprise_49.png,0.3004958630815929,0.0990145954880367,0.3142314828736883,0.09712284927396847,0.5951861265553005,0.5582952249369394,0.22024279228292973,0.2173362811758222,1.2458544784320797,0.556219343263376,0.13546748503745495,0.4612726667389078,0.1298288646209671,0.13092557888540038,0.4399286640553584,0.47100144313525666,0.33267454203212943,1.4861647065750097,0.8571372996341535,0.3059017694040953,-1.9322213658321687,0.014872640371322576,0.05099847912788391,0.008900433778762817,0.008843928575515858,surprise
Ck+_anger_98.png,0.29659779835882166,0.08946627186763556,0.3158216195117457,0.08890393762338009,0.5415849819750237,0.5054224120296397,0.16836979249320658,0.16599206102523117,1.2637135217682194,0.5149284735757932,0.014506094199909026,0.44402212399996166,0.015922431014657512,0.017358486243199196,0.05058012477245064,0.48954074410215365,0.2522267937244723,1.5252177429535498,0.7143056512867477,1.608309110707675,-0.6761557897407134,0.048234790563583485,0.06119692325592052,0.04035586118698131,0.03267028927803045,anger
Ck+_happy_89.png,0.30789335467928547,0.09602632520751173,0.3178065268694527,0.0966192363385342,0.5985838161564383,0.5834932679501247,0.2060284958070387,0.2077732199112154,1.2542936126780229,0.7738721218544063,0.13379525418916582,0.6766804345322811,0.13059548583154212,0.1322066568953731,0.33182424442350494,0.4697702691249248,0.22028065301717287,1.5233269393003364,0.7458164071534623,3.6995365697692844,1.218111327341799,0.04786688089370722,0.0337571501731872,0.04582667350769043,0.04860633611679077,happy
Ck+_happy_199.png,0.3183423326534803,0.09172329109139185,0.3021290913122951,0.0915490503165855,0.562572936533983,0.5916362246917304,0.25332683037807285,0.2506803552477936,1.2472570316865816,0.7198708923004064,0.08309306734665875,0.6258237165714742,0.08209813530501893,0.08172829004897358,0.22537475336774043,0.4267208847458141,0.2646234811665408,1.5497731903341476,0.8024277089673443,4.262463047081891,2.7333535823574495,0.03263288736343384,0.05559667944908142,0.024631083011627197,0.009657859802246094,happy
Ck+_sadness_28.png,0.3109294167677846,0.10446587695964027,0.30944650321633005,0.09998790625906828,0.7185994979808117,0.6910924491041822,0.21039311965246418,0.202215901580545,1.2794711109697152,0.5348298437568889,0.004667765949456081,0.4704350016859074,0.0051438277365621,0.00967855691584127,0.01866676054474115,0.5360931785619342,0.30410223947476983,1.5835326475496458,0.8000082694027114,2.7534923444189983,0.7611018797237391,0.01212570071220398,0.009105205535888616,0.01310586929321289,0.015346646308898926,sadness
Ck+_anger_33.png,0.30566584512240114,0.0750840863895222,0.30789918761607743,0.07347600872743949,0.47607316360232593,0.46249788157217964,0.18559382874274039,0.18204772118236198,1.2953761460150879,0.5257689029900032,0.0164780367202863,0.45559800801294037,0.016979736517010104,0.019230650998432696,0.06074134958233516,0.47599935973706486,0.27677564414124667,1.6017659572673943,0.7528441456446399,-1.4966082635537468,-2.395837562904673,0.009110718965530396,0.03022748231887812,0.010831266641616821,0.01753294467926028,anger
Ck+_anger_130.png,0.30270878557377084,0.09104991799871154,0.3023993483159853,0.09174658247922977,0.5297555649074702,0.5343551959511958,0.18883467489868402,0.18664679205569604,1.2500310556124858,0.5478722129241868,0.009839764531165309,0.47758473419248704,0.008966481301763243,0.012597404419128403,0.03163206587294976,0.4103983578303133,0.31348189018071887,1.502785783189717,0.8189383832685034,-1.0851070916861298,-1.0335156291889307,0.007810056209564209,0.0014719367027282715,0.010340631008148249,0.014504849910736084,anger
